194712  -3.49   4.20  -1.79  -0.21   5.08  -1.60   1.67   1.69  -0.57   5.90   0.75   4.80   0.59   2.52   3.09   4.54   2.99   1.09   0.16   3.55   1.46   3.82   3.69   4.79   7.50
194801   2.41  -0.47  -2.10  -1.61   0.90  -3.58  -1.56  -3.12  -1.04   0.08  -3.35  -4.23  -2.21  -4.29  -0.12  -3.14  -3.79  -3.30   0.85   0.25  -4.62  -4.35  -4.32  -3.29  -4.22
194802  -8.75  -7.15  -8.20  -6.56  -6.72  -6.98  -5.98  -7.16  -5.34  -7.26  -4.81  -7.65  -6.58  -6.49  -5.12  -5.42  -5.49  -3.07  -6.07  -6.65  -4.59  -4.78  -2.83  -4.05  -3.81
194803  14.41   8.56   9.60   9.64  11.51   5.35   6.61   9.06  10.01  12.62   6.63   7.07  11.85  10.82  12.05   8.98   8.23   8.27  10.18  13.23   7.39  10.65   6.26   8.63  10.54
194804  -0.39   6.37   1.42   4.80   5.35   4.77   1.60   0.53   5.54   5.29   2.54   2.36   2.67   2.57   3.83   5.01   3.72   6.91   1.53   7.11   1.90   2.96   4.82   3.94   7.79
194805  13.21  10.59  12.60   6.23   8.47   8.34   9.85  10.07   8.11   7.83   8.21   8.83   9.88  11.43   7.10   5.43   7.96   8.26   6.41   8.61   8.84   9.21   5.18   5.83   7.66
194806  -4.60   0.58  -3.26  -0.84  -0.36  -4.21  -0.98  -2.13  -1.51   4.08  -1.66  -0.84  -4.32  -2.11  -0.14  -1.20  -0.32  -2.01  -2.42  -0.43  -0.42  -0.74   1.38   0.16   2.87
194807  -6.37  -5.01  -7.26  -6.09  -4.72  -5.89  -4.03  -4.66  -4.96  -3.65  -4.21  -4.90  -5.19  -6.35  -6.27  -5.89  -4.69  -5.08  -5.29  -2.64  -5.20  -5.93  -3.70  -4.74  -5.34
194808  -4.79  -2.28  -0.01  -2.02  -0.91  -1.27  -0.51  -0.03  -0.67  -0.11  -1.11   1.60   0.95  -0.44   0.76  -0.06  -0.18   1.23   0.77  -0.55   1.10  -0.55   0.18  -0.64   1.33
194809  -3.00  -6.12  -3.81  -5.61  -5.76  -0.88  -2.80  -3.79  -4.26  -5.32  -3.48  -4.93  -4.13  -3.63  -5.77  -4.28  -2.71  -4.28  -4.59  -5.56  -2.38  -3.21  -0.91  -4.01  -2.82
194810   1.45   3.10   5.31   5.87   4.98   2.38   4.46   5.46   4.88   7.06   3.87   5.53   5.33   4.59   3.97   5.17   5.18   6.05   6.68   6.27   6.32   8.36   3.58   6.09   6.51
194811 -13.29 -10.63 -12.53 -12.15 -11.86  -9.12  -9.35  -9.14 -11.78 -12.69  -9.62  -8.98  -7.79 -10.54 -13.96  -8.64  -8.35  -9.48 -11.78 -14.76  -7.79  -9.44  -6.90 -12.31 -14.07
194812   6.57  -3.39  -1.99  -2.85   0.80   0.59   1.03   0.29   0.31   0.23   3.08   2.87   0.94   0.83   1.89   3.87   2.86   0.68   2.70   1.67   5.06   4.28   2.10   2.48   2.27
194901  -0.71   5.85   5.59   2.72   4.29   1.73   1.07   0.41   2.91   2.55   0.93  -0.64   0.93   0.12   0.50   1.27   1.49   3.16   0.37   2.37   0.73  -2.82  -0.35   1.14   1.77
194902  -5.81  -3.14  -4.93  -5.57  -3.57  -7.92  -4.00  -4.73  -4.91  -6.51  -2.42  -4.69  -2.16  -3.61  -5.93  -1.20  -2.28  -2.29  -3.65  -3.27  -2.84  -3.93  -1.20  -1.79  -5.62
194903   6.22   6.65   8.48   5.92   6.83   6.19   7.27   4.87   5.46   7.17   5.83   5.20   5.24   7.39   7.82   4.33   4.11   3.82   4.31   7.72   4.29   3.65   2.35   5.72   4.06
194904  -3.48  -3.52  -1.43  -3.62  -2.81  -3.30  -2.52  -3.93  -3.79  -3.28  -2.05  -2.42  -3.59  -4.92  -4.51  -2.02  -2.41  -2.78  -4.04  -4.33  -1.94  -0.27  -1.06  -0.37  -2.09
194905 -11.24  -7.04  -7.71  -6.46  -6.04  -2.94  -5.02  -1.82  -4.16  -6.61  -3.42  -2.50  -2.04  -3.85  -6.26  -1.80  -2.37  -1.71  -2.40  -4.65  -1.52  -3.32  -2.10  -5.57  -5.79
194906  -0.94  -3.15  -0.84  -0.08  -0.46  -3.09  -2.07  -0.95   0.05  -1.69   1.41  -2.68  -1.81  -0.91  -3.82   0.55  -0.36   0.51  -1.08  -1.40   1.44   0.22   0.74  -0.07  -3.17
194907  12.78   6.74   5.62   5.86   5.12   4.44   7.19   6.93   8.18   4.90   7.17   7.04   6.35   7.18   6.10   6.79   5.66   7.38   4.39   6.68   5.47   4.73   5.16   5.95   7.21
194908   2.95   3.89   1.94   3.10   1.81   1.09   3.26   2.88   2.12   1.35   3.96   1.46   3.97   1.37   3.30   2.26   2.50   2.59   0.28   4.72   2.77   2.69   3.57   2.61   2.00
194909  10.24   0.22   5.14   3.43   3.71   4.48   4.39   4.34   5.38   5.31   4.67   4.93   3.66   4.22   4.19   4.34   4.41   3.17   3.86   6.16   2.77   2.15   3.98   3.76   4.24
194910   9.06   4.52   6.56   6.81   4.35   6.14   4.85   2.38   4.59   2.38   3.42   4.01   2.35   3.87   5.39   2.82   2.11   4.00   0.62   1.93   3.49   3.03   2.66   3.36   2.06
194911  -8.64   1.91  -2.95  -0.61   0.07  -2.18   2.03   1.13   0.11   1.40   2.27   2.10   1.20   0.30   0.45   1.48   1.97   2.30   0.63   3.59   3.36   1.09  -0.11   0.83   2.13
194912   7.34   7.52   7.26   7.63   8.37   5.10   6.22   7.10   6.95   9.35   6.84   7.31   6.44   8.19  12.36   5.35   5.32   6.65   6.80   7.88   5.82   3.28   2.87   4.80   7.36
195001  14.15   2.30   6.95   4.41   6.56  10.21   5.57   4.24   2.45   4.43   3.75   5.53   3.48   2.22   6.02   0.37   2.19   2.75   2.92   8.43   0.79   0.77   2.32   1.45   5.64
195002   4.34   5.49   3.71   3.63   0.37   2.82   2.13   2.82   2.40   0.66   1.64   1.01   1.29   0.99  -0.29   1.14   2.26   1.74   0.57   2.29   1.82   0.80   1.27   1.19   1.39
195003  -2.10   0.38   3.77  -2.18   0.30  -0.99   2.48  -0.94  -1.24  -1.01   1.07   0.91  -0.07  -2.22  -1.91   2.55   0.75  -0.47  -1.07  -1.15   1.80   1.59   1.56   1.73  -0.23
195004  10.52   2.31   8.06   5.53   7.46   8.01   6.10   5.76   4.38   7.84   3.59   4.06   5.22   6.51   9.82   3.73   1.60   4.68   4.38   3.63   5.20   2.37   3.19   3.73   4.30
195005  -2.42   1.33  -0.60   3.68   3.05   1.60   2.32   3.65   4.00   2.77   1.49   1.14   3.22   4.76   1.82   4.75   2.40   4.04   3.26   1.91   4.74   5.21   5.03   5.51   2.16
195006 -14.17  -9.39 -10.73  -8.69 -10.29  -6.81  -7.00  -7.25  -9.48  -9.62  -6.52  -7.92  -5.51  -7.78  -8.17  -6.91  -8.30  -7.62  -5.88  -8.43  -5.55  -4.95  -5.98  -3.53  -7.20
195007   5.62   1.58   5.72   8.59  12.87   1.01   1.45   4.56   6.32  14.36  -1.87  -3.34   2.69   7.35  17.12  -1.46   0.66   5.37   7.44  16.15  -3.77  -0.68   6.79  12.58  12.83
195008   0.19   5.83   4.50   3.26   5.94   5.50   3.89   5.75   5.94   1.88   5.07   5.44   5.54   6.00   4.43   4.85   4.38   4.26   3.40   3.92   6.58   3.73   4.94   2.28   2.82
195009   5.65   7.30   2.77   4.40   3.37   5.56   5.89   4.57   5.93   6.29   5.65   6.85   6.55   5.17   5.76   6.02   6.36   5.76   4.56   9.06   5.23   4.23   4.28   4.00   3.16
195010  -4.20  -3.37   1.39  -0.82   0.06   2.53   0.48   0.00  -0.95   0.92   0.21  -1.82  -0.56   0.04   0.16  -1.19  -0.93  -1.93   0.28  -3.28   0.15  -0.25  -0.81  -0.79   4.62
195011  -1.05   1.71   0.93   2.05   5.32   0.17   0.77   2.03   2.65   8.53   0.95   1.63   2.43   2.94   7.75   2.97   3.24   2.92   5.05   8.31   2.54   1.80   4.19   4.45   2.45
195012   8.49   8.92  10.91  12.86  13.95   9.48   5.94  10.43   8.64  14.91   3.08   3.26   6.18   8.28  15.42   4.54   3.92   8.91   9.93  12.75   3.12   5.06   5.95   9.48  10.42
195101   8.81   8.75   8.62   6.82  11.18   5.23   8.40   5.89   8.66   9.58   6.97   7.56   6.53   9.63   9.31   6.61   7.56   6.74   6.67   9.27   4.60   3.91   6.98   5.40  10.23
195102   1.15   0.79  -0.75   1.24   0.27   2.03   0.72   2.28  -0.29   0.92   1.96   2.26   2.36  -0.68  -0.43   1.20   0.89   2.74   1.50   1.56   2.62   1.76   2.29  -0.22  -2.73
195103   1.33  -5.07  -4.36  -5.08  -6.84  -2.25  -1.32  -3.29  -5.67  -4.97  -1.52  -0.65  -4.74  -4.78  -5.90  -1.58  -1.85  -3.84  -6.17  -5.66  -0.52  -1.33  -2.86  -3.66  -4.87
195104   1.79   3.35   5.31   2.99   5.23   3.43   3.22   3.66   5.73   5.04   0.67   3.23   4.05   5.66   7.32   4.61   4.84   3.88   5.08   5.33   4.52   2.94   9.10   6.03   7.82
195105  -4.48  -2.62  -3.42  -4.45  -3.69  -2.33  -2.48  -1.87  -3.07  -4.86  -2.35  -2.15  -2.49  -2.89  -1.33  -1.98  -1.82  -1.43  -2.84  -3.67  -2.31  -1.70  -2.19  -2.03  -4.74
195106  -3.95  -7.63  -6.62  -4.52  -7.17  -4.45  -3.95  -5.64  -5.78  -7.31  -4.42  -3.63  -4.50  -6.36 -10.73  -2.78  -2.74  -4.46  -5.24  -7.98  -1.96  -2.00   2.01  -3.83  -6.66
195107   3.58   4.04   3.34   4.60   4.20   5.17   6.51   4.41   7.60   7.13   3.64   6.13   5.58   7.10   6.99   8.75   5.84   6.31   8.54  10.32   6.84   5.71   6.97   9.04  10.94
195108  11.78  12.00   4.83   5.95   5.22   3.93   5.62   3.37   6.88   3.60   4.31   5.93   5.09   4.57   4.87   3.04   4.80   3.76   5.36   1.50   3.76   5.57   4.58   5.49   3.87
195109   4.19   2.21   2.75   2.36   1.82   2.96   3.90   2.94   2.07   4.53   0.05   1.55   1.94   2.99   3.66   1.25   2.16   2.49   3.21   4.39   0.44   0.80  -0.43  -0.13   2.83
195110  -5.06  -0.53  -2.82  -3.09  -1.67  -2.29  -2.84  -2.05  -3.27  -4.23  -1.97  -2.12  -1.49  -2.05  -4.17  -2.83  -2.56  -2.79  -0.71  -3.77  -4.16  -2.63   0.55  -0.07  -4.05
195111  -0.47  -0.96  -0.53  -0.24  -1.20   0.40  -0.55   0.36   0.53   1.41   1.23   2.04   1.74   0.66   0.26   0.54   2.38   2.65   1.18   1.89   0.56   1.39   0.04  -0.56   3.33
195112  -1.28  -0.15   1.10   0.78   0.26   2.65   0.52   0.93   1.25   0.48   0.99   1.49   0.86  -0.06   0.41   2.82   3.04   1.83   0.11   1.87   4.83   2.85   4.54   1.96   1.03
195201   1.41   1.47   1.28   1.79   1.88   2.10   1.72   1.32   2.39   1.02   1.58   1.69   1.16   1.31   2.18   2.17   1.46   1.32   2.65   0.98  -0.31   2.22   2.73   5.46   3.22
195202  -4.82  -3.11  -2.14  -3.07  -2.92  -1.75  -2.00  -2.48  -2.23  -1.82  -1.90  -1.04  -1.91  -2.35  -1.85  -0.90  -1.40  -2.97  -2.13  -1.46  -2.24  -2.41  -3.44  -3.23  -2.59
195203   2.69   1.20   1.51   2.38   2.42   0.93   2.15   1.18   2.96   5.29   2.81   1.92   2.22   2.75   4.53   3.07   2.50   3.22   3.74   7.94   4.57   5.72   4.29   6.68   7.69
195204  -5.18  -6.13  -4.46  -3.75  -5.08  -4.55  -5.35  -3.94  -5.71  -3.78  -3.60  -4.56  -4.29  -4.70  -2.94  -5.89  -4.38  -4.17  -6.27  -2.89  -4.74  -4.04  -4.66  -6.93  -5.74
195205  -7.91   1.72   2.40   1.60   1.55   1.90   2.75   3.38   2.14   2.51   2.61   2.63   1.67   2.47   3.87   3.05   2.20   3.46   2.58   2.91   4.19   2.94   2.68   3.73   3.30
195206   3.04   4.99   2.10   2.43   3.42   2.79   1.34   2.00   3.34   4.08   0.96   3.12   2.63   4.11   3.50   3.18   4.23   2.54   3.87   3.81   3.97   4.45   4.38   3.28   6.81
195207   1.99   2.76   2.14   0.81   0.77   1.85  -0.32   1.60   1.48  -0.59   1.62   1.00   1.82   1.14   0.24   0.92   1.13   1.85   1.23   1.45   1.02   1.62  -0.12   3.14   1.36
195208  -4.57  -0.17   0.30   0.15  -0.11  -0.04  -0.03   0.93   1.38   0.05   0.79   1.14   1.76  -0.48  -1.91  -0.30   0.93  -0.26  -0.23  -0.04  -0.82  -1.08  -0.11  -1.58  -1.44
195209  -1.25  -0.33  -0.23  -2.29  -0.89  -1.68  -1.96  -0.38  -1.90  -1.74   0.48  -1.14  -0.99  -2.88  -2.80  -2.62  -0.36  -1.20  -1.14  -2.63  -1.86  -1.71  -1.97  -2.84  -2.19
195210  -1.58  -2.60   0.08  -1.19  -1.22  -2.34  -0.89  -2.01  -1.09  -2.65  -0.42  -0.34  -1.43  -1.73  -0.66  -0.09  -1.31  -2.16  -1.28   1.28  -0.78   0.14  -0.05  -0.79  -0.04
195211   0.72   8.38   3.24   4.32   4.52   6.53   3.72   4.87   6.57   5.98   5.31   7.29   5.45   6.08   6.22   4.45   5.82   5.83   6.03   6.91   6.39   6.12   4.50   7.39   8.39
195212   1.34  -1.46   0.45   0.80   1.68   2.04   2.94   4.03   2.80   2.44   1.04   1.61   2.57   1.06   2.97   2.38   2.13   1.88   2.42   4.67   3.21   3.44   3.19   2.93   4.48
195301   3.08   4.97   4.23   4.11   4.00   4.07   3.04   3.13   3.51   4.11   3.11   0.90   3.02   3.19   1.68  -0.10   0.92   3.49   2.44   2.17  -1.00  -0.87  -0.70   1.18   0.75
195302   8.85   3.38   5.23   2.63   2.34   1.84  -0.06   1.96   1.32   1.56   1.31   1.97   1.12   0.74   0.00   1.40   0.11   0.51   1.98  -1.09  -0.66   0.30  -0.15  -0.97  -1.46
195303 -11.97  -3.35  -1.84  -1.15  -1.37  -2.70  -0.54  -1.29  -1.96  -2.14   0.33  -0.47  -1.59  -1.23  -1.89  -1.37  -0.33  -2.19  -2.42  -1.50  -1.22  -1.41  -0.96  -3.04  -3.09
195304   0.03  -4.67  -1.54  -1.77  -1.88  -3.10  -3.46  -1.38  -0.52  -1.64  -3.15  -1.63  -2.02  -2.07  -1.76  -1.68  -3.02  -1.95  -2.10  -2.34  -3.10  -2.90  -2.28  -2.13  -1.53
195305   4.89  -1.49   1.76   0.23   1.52   0.11   1.16   2.05  -0.39   0.76   0.35  -0.21   0.36   0.94   1.15  -0.15  -0.28   1.06   1.01   4.08   1.26  -0.05   0.61  -0.39   2.02
195306  -6.50  -5.60  -5.26  -3.52  -4.57  -3.13  -3.91  -2.50  -3.19  -5.05  -2.21  -3.42  -2.66  -4.15  -2.95  -2.48  -3.13  -3.41  -4.29  -1.72  -1.54  -1.81  -0.14  -1.79  -1.34
195307  -0.25  -0.40   2.18   1.16   2.42  -0.59   1.51   1.69   1.08   1.32   1.58   1.03   1.79   2.46   2.09   2.05   1.34   1.73   0.64   0.94   2.85   3.10   2.76   1.83   1.53
195308  -8.82  -6.42  -7.28  -5.80  -5.29  -3.36  -4.21  -4.85  -6.13  -6.52  -3.66  -2.11  -5.51  -6.06  -8.51  -3.99  -3.93  -3.97  -6.86  -8.89  -3.58  -3.85  -5.06  -6.36  -9.58
195309  -1.90  -5.09  -0.85  -1.69  -3.54   2.46  -1.08  -0.73  -1.05  -2.07   0.99  -0.86  -0.20  -2.22  -3.21   0.24   0.27   0.14  -1.92  -2.77   1.16   0.88  -1.08  -0.78  -1.62
195310  -0.42   2.48   3.60   1.47   2.60   0.74   3.43   3.56   2.61   3.94   3.57   4.51   3.86   5.61   3.63   4.37   4.42   5.23   4.35   3.30   5.15   4.03   5.74   5.70   3.56
195311   0.13   6.02   1.75   1.19   1.67   1.90   2.57   2.68   0.66   1.49   2.93   2.11   1.62   1.26   1.95   2.61   2.85   3.66   2.27   4.30   3.93   2.12   1.77   2.58   2.43
195312  -4.30  -4.43  -1.34  -2.10  -3.46  -1.03  -1.24  -0.74  -1.91  -4.03   0.45  -0.25  -1.13  -1.72  -2.68   0.57  -0.13   0.23  -1.60  -4.40   0.85   0.38   0.90  -0.89  -4.85
195401  11.08   7.37   4.33   7.73   8.76   4.38   5.61   5.99   6.76   9.58   5.84   7.38   6.73   7.10   8.22   5.01   5.38   7.27   5.62   8.36   3.61   5.18   7.57   8.73   7.98
195402   0.08   3.37   0.27   0.43   0.06   2.45  -0.28   2.60   2.59  -0.21   1.03   2.69   1.72   2.02   0.84   2.53   1.56   2.97   2.03   0.59   1.64   1.90   1.99  -0.28   2.36
195403   3.03   3.52   3.15   2.82   2.35   2.82   2.69   2.87   3.29   2.09   4.45   1.10   4.39   2.85   0.40   4.47   3.36   5.11   2.60   3.16   4.40   3.36   4.63   1.45   0.68
195404  -5.26   3.41   2.78   1.34  -0.33  -1.47   0.12   2.05   0.50   0.02   2.43   2.84   3.05   2.17  -0.72   1.37   3.57   2.66  -1.38   0.02   5.58   4.25   5.69   5.96   1.38
195405   0.25   7.26   4.41   4.48   4.32   2.67   3.78   4.62   4.67   4.04   2.64   3.30   1.96   5.02   6.98   3.83   3.07   4.55   6.51   6.78   2.73   2.33   2.27   6.70   7.44
195406  -4.26   0.35   1.06   0.97   2.15   1.19  -0.99   2.68   1.57   2.48   1.81   0.95   1.95   2.40   1.55   1.05   2.60   2.57   2.11  -0.08   2.98  -0.84  -2.52   1.50  -0.75
195407   3.38   7.99   3.86   9.57  14.82   3.96   6.58   7.21   6.89   8.20   4.81   7.18   6.70   6.79   6.65   5.60   6.74   7.48   5.95   8.22   3.73   4.94   4.99   7.24   8.79
195408   2.00  -2.73  -0.02  -0.16  -0.13  -2.61   1.88   0.89   0.52  -0.53   0.46  -1.76  -1.36  -1.30  -1.37  -1.68  -1.35  -1.05  -1.36  -3.05  -3.36  -1.21  -1.42  -4.50  -5.04
195409   0.22   5.64   3.04   4.24   3.86   4.99   3.91   4.56   4.56   5.03   1.44   2.70   6.31   4.19   5.16   4.01   4.86   6.39   6.25   4.23   7.38   6.14   9.22   7.40   3.49
195410  -1.71  -2.76   0.18   0.31   0.20  -3.88  -0.28  -0.18  -0.32  -2.97   1.77  -0.11  -0.61  -0.21  -2.12  -1.17  -1.07   1.52  -1.58   2.14  -2.44  -1.55  -2.24   0.47   0.47
195411   7.17   9.56   9.05   7.37   7.16   8.90   5.76   7.64  10.60   9.17   7.75   9.59   9.07  13.02  10.69   7.13   9.31  12.45  12.10  13.49  10.34   7.07   8.79  13.44  15.52
195412  16.07   9.36   8.10  12.42  12.84   6.20  11.35   9.60   8.76  10.93   4.54   7.10   8.45  10.66  12.89   4.54   4.57   5.50   8.71  14.57   3.91   4.34   8.19   9.46  15.57
195501  -5.17   5.94   2.66   3.73   4.64  -0.86   0.69   1.09   1.41   1.55   2.88   1.45   3.48   1.57   2.51  -0.14   1.15   1.22   0.46   0.19  -0.10   1.58  -1.86   2.99   1.84
195502   4.67   9.46   5.51   5.11   5.91   3.76   3.87   3.38   3.93   4.69   5.52   4.93   5.29   5.72   4.36   3.47   3.75   4.27   3.93   3.38   2.87   2.50   2.80   2.56   5.16
195503  -1.20  -0.68  -0.27  -0.70   0.04  -0.55   0.01  -0.49   0.16   1.78  -3.02  -0.95  -0.77   0.92   5.66  -0.37  -0.51  -1.94  -1.83   3.29  -0.11  -0.40   0.03   1.51   0.68
195504   1.90  -1.28   2.69   2.50   1.96   0.41   1.45   1.52   2.48   2.61   2.79   3.40   2.42   1.35   0.21   3.72   1.68   2.90   0.89   0.89   4.73   1.92   1.75   5.46   4.69
195505  -2.40   2.31  -0.33   1.33   0.20  -1.09   2.02  -0.05  -0.56   0.61   1.41  -0.35   0.65   0.69   0.76   1.27   1.60   0.87   2.43  -0.16   2.38  -0.03   0.39  -0.95   1.42
195506   3.81   4.68   2.10   4.82   4.33   1.47   1.70   3.47   4.09   2.14   2.54   1.25   3.42   3.96   1.31   3.39   7.09   5.77   5.68  -0.55   7.35   5.79  11.33  11.55   5.02
195507   9.35   4.13   0.05   2.09   0.98  -4.55  -0.18   2.56   0.95   1.76   0.69   0.10  -0.64   0.46   1.00  -0.03   1.01  -0.47   1.14   0.85   2.31   4.28   1.76  -1.23   0.21
195508   1.96  -2.17   1.25  -0.54  -0.42   1.42   1.64  -0.37  -1.61   0.82   2.64   0.99   0.95   1.07   0.50   1.62   1.18  -0.04  -0.22  -0.29   0.66  -0.56  -0.84   3.28   2.09
195509   1.92  -1.23   1.15  -0.90   1.78  -2.37  -2.03  -0.23  -1.44  -0.40  -1.41  -1.67  -0.70   0.58  -1.28  -1.28  -1.58  -1.04  -1.50  -2.12   0.29  -0.44   0.54   0.30  -3.68
195510  -4.77  -2.71  -3.76  -0.90  -0.70  -3.75  -1.18  -1.08  -1.20   0.01  -0.97  -2.86  -0.83   0.71  -2.30  -2.06  -1.79  -1.40  -2.49  -4.15  -3.57  -1.49  -1.22  -3.63  -3.84
195511  -2.18   6.36   3.68   2.87   4.13   6.14   6.08   5.59   3.57   5.40   6.73   6.32   5.76   4.79   7.51   6.85   6.57   5.74   5.77   7.66   8.24   7.92   3.81   7.89  11.53
195512   2.30   2.92   0.77   3.10   2.59   0.76   1.63   2.27   2.23   2.02   5.30   2.23   4.38   0.63   1.74   1.95   2.43   2.54   1.20  -0.65   1.71   2.04   1.95  -0.58  -2.11
195601   3.36  -0.44  -0.19  -0.89  -2.00  -1.73  -2.11  -1.56  -2.53  -1.09  -4.64  -2.48  -4.00  -0.79  -3.66  -2.79  -3.25  -2.79  -3.97  -4.18  -4.56  -1.09  -0.43  -1.59  -2.94
195602   7.18   1.65   0.93   2.97   3.13   2.74   3.13   5.24   3.05   2.61   3.89   2.12   4.70   2.96   2.62   3.52   4.01   3.61   3.89   3.86   5.34   3.37   2.11   3.96   3.31
195603   0.62   3.67   1.21   5.20   6.30   0.78   4.78   4.76   3.64   5.90   7.74   3.69   6.35   5.66   3.63   5.66   5.76   7.43   3.55   3.79   6.88  10.01   5.05   5.62   8.83
195604   0.82  -0.50  -1.37   0.52   0.82   1.01   2.00  -0.65   0.10   0.22  -1.99   0.81   1.36   1.55   0.02   1.60   0.16   0.51   0.54   1.54  -0.79   1.51   2.14   1.32   0.65
195605  -1.38  -4.51  -1.97  -3.01  -4.86  -4.43  -5.78  -4.05  -4.34  -4.27  -1.84  -3.73  -2.00  -4.96  -5.07  -3.16  -3.11  -5.24  -4.96  -5.22  -4.78  -5.96  -4.78  -6.62  -8.61
195606  -4.69  -0.57   2.82   1.05  -0.27   0.67   2.54   2.28   1.78   1.65   4.22   2.60   4.33   3.21   1.60   3.73   2.67   2.57   1.51   1.01   5.35   1.82   3.53   3.39   1.86
195607   0.10   2.54   0.21   3.98   2.93   1.62   3.79   2.74   4.08   3.82   3.97   3.87   4.78   4.03   3.49   4.93   5.31   3.96   5.16   3.13   4.52   7.89   5.38   5.07   2.79
195608  -4.76  -2.52   0.90  -1.58  -1.01  -1.58   0.48  -2.03  -1.09  -2.35   1.55  -1.08  -1.66  -1.36  -3.65  -3.08  -2.69  -1.56  -2.72  -2.79  -3.34  -4.91  -1.90  -2.65  -5.51
195609  -2.66  -7.69  -1.74  -2.29  -1.36  -4.31  -1.10  -3.35  -1.54  -2.22  -4.63  -4.76  -3.45  -2.70  -1.78  -4.58  -4.31  -3.46  -3.42  -2.78  -6.24  -4.65  -3.11  -5.03  -4.78
195610  -4.80   1.76  -0.47   0.38   1.10  -0.44   2.36   0.82   0.29   0.06   0.50   0.91  -0.17   2.10   0.55   0.02   0.53   1.37   1.30   0.65   0.70   0.87   0.68   0.94   1.55
195611  -5.53   1.76  -1.09  -0.39   1.25   0.37  -2.46  -0.11   2.79   2.81  -0.70   1.63   1.04   0.57   1.70   1.66   0.77  -0.25   1.18  -0.72  -0.58   0.42   2.59   5.59  -0.81
195612   6.06  -2.93   0.84   1.29   0.98   2.77   5.31   2.19   2.03   3.55   4.37   3.25   3.46   1.28   0.24   3.32   2.28   3.26   3.35   3.70   3.47   4.86   3.78   1.71   1.10
195701   0.02   1.42   1.01   2.46   3.25   2.03   0.16   1.05   0.35   2.21   0.86  -0.71  -0.84  -0.03   1.42  -1.70  -0.83  -0.83  -1.89  -1.69  -4.85  -4.60  -2.12  -4.05  -1.68
195702   3.15  -2.44  -2.82  -2.40  -1.72  -5.49  -1.93  -3.24  -3.20  -1.73  -2.46  -2.85  -2.49  -2.68  -3.49  -0.84  -0.97  -2.40  -3.77  -2.69  -1.58  -1.33  -1.84  -3.89  -3.83
195703  -2.53   0.69   4.26   3.20   0.65   2.53   1.08   1.70   2.05   3.13   1.45   3.20   3.35   1.77   1.94   3.04   1.39   3.27   2.53   1.68   2.59   2.28   2.28   0.85   1.98
195704   0.30   0.96   2.98   2.08   3.19   2.45  -0.46   3.67   1.01   4.43   2.92   1.53   3.52   1.96   0.59   4.55   2.17   2.73   3.85   0.40   5.58   5.74   3.28   4.70   1.76
195705   6.83  -0.10  -1.82   0.75   0.14   3.56   3.84   1.32   0.82   2.97   3.53   1.62   3.43   1.98   1.96   3.38   2.01   0.61   1.32   3.93   5.00   3.42   3.05   2.45   1.60
195706  -2.69   1.95  -0.23   1.27   1.71  -0.12  -0.19  -0.55  -1.87   1.60   1.40  -1.89  -2.06  -0.11  -1.27  -1.51  -2.67  -2.14  -1.97   0.28   0.43  -1.87  -0.56  -2.21   0.79
195707  11.12  -2.97  -0.20  -0.07   0.25  -1.54   0.56   0.64   1.13   0.71   1.52  -0.15  -0.17   1.61   1.11   0.04   0.06   0.29   1.30   0.88   1.38   1.43   0.05   1.41   1.21
195708  -3.49  -2.98  -3.44  -4.51  -3.89  -4.52  -3.83  -3.77  -5.20  -6.24  -6.05  -4.00  -4.89  -5.62  -5.99  -7.48  -5.57  -4.36  -5.67  -4.33  -5.48  -4.41  -2.25  -5.55  -4.94
195709  -8.24  -2.14  -3.29  -4.15  -4.55  -6.61  -4.37  -3.62  -4.20  -6.87  -5.95  -6.95  -4.64  -4.85  -4.28  -4.87  -5.16  -3.16  -6.84  -7.48  -6.58  -5.52  -4.03  -5.39  -8.43
195710  -8.84  -9.79  -6.02  -6.44  -9.48  -6.60  -6.68  -4.90  -6.26  -9.41  -7.56  -5.56  -5.39  -6.20  -7.28  -6.12  -2.27  -3.13  -6.98  -9.37  -3.72  -3.01  -3.32  -5.61  -7.53
195711   2.58  -2.23   0.96   1.20   1.23   1.74   2.47   1.42  -1.35   0.63   3.78   3.10   2.35   2.44   3.70   4.25   3.80   1.87   1.60   0.11   2.91   2.82   1.85   1.54  -4.16
195712 -10.55  -4.96  -4.05  -5.94  -5.15  -5.67  -2.62  -1.36  -6.76  -7.42  -4.77  -2.46  -4.50  -6.86  -3.96  -3.42  -2.74  -0.64  -7.15  -5.94  -3.86  -3.83  -1.45  -7.21  -6.76
195801  22.94   9.76   8.58  12.16  14.63  12.48  10.75   8.96  11.00  13.24   8.19   8.72   9.95  12.66  11.19   7.09   8.25   7.68  13.49  13.18   2.86   4.27   5.23   7.39  11.86
195802  -7.98   0.68  -0.92  -1.67  -0.92   0.68   0.01  -0.34  -0.02   0.36  -0.44   0.05  -0.64  -0.91   0.22  -1.12  -0.66   0.89  -1.78  -2.32  -2.11  -0.64  -0.68  -3.28  -3.29
195803   0.10   5.93   3.91   4.62   2.91   8.21   2.40   3.20   2.95   3.50   4.12   4.19   3.53   3.15   4.22   5.84   2.88   3.25   1.95   3.27   3.32   2.99   3.90   2.51   1.34
