195104   0.95   3.42   6.84  10.81   3.17   0.85   0.21  10.41   0.22   3.74
195105  -1.27  -5.32  -2.14  -3.01  -2.77  -0.41  -1.64   1.57  -0.05  -3.26
195106  -3.58  -6.83  -3.80   1.09  -1.60  -0.18  -2.40   0.83  -0.41  -5.11
195107   3.13   3.11   8.44  11.37   5.67   2.80   2.62  14.46   5.30   7.39
195108   3.51   7.00   4.87   5.74   5.92   2.64   2.93  -1.43   2.13   3.46
195109  -0.41   2.66   0.22  -0.76   3.34  -0.04   3.16  -1.82   1.33   3.58
195110  -3.12  -2.04  -4.14   1.17  -6.35  -1.08  -2.91  -5.97   0.71  -3.62
195111  -0.06   2.01   0.43  -0.79   2.53   0.49   1.18  -0.48   1.66   2.11
195112   1.92   2.48   4.55   4.72   4.91   0.87  -0.34   5.14   3.27   2.13
195201   0.52  -1.16  -0.30   6.60  -1.65   0.18  -0.40   0.65   3.08   3.32
195202  -2.01   0.46  -3.84  -3.39  -3.30  -0.63  -3.39  -4.25   0.68  -1.58
195203   1.71   8.32   2.98   8.72   5.21   1.26   2.12   0.45   2.23   5.85
195204  -3.32  -3.00  -6.61  -7.65  -3.36  -0.75  -1.73  -5.50  -1.80  -3.39
195205   2.14   4.00   4.28   3.51   2.93   1.03   2.74   2.52   2.99   2.94
195206   2.87   5.25   4.32   5.45   5.87   2.06   2.71  -0.96   1.10   4.02
195207   0.58   2.53   2.22  -1.02   1.42   0.25   2.04  -4.38   2.03   1.14
195208   0.97   2.04  -1.65  -2.66  -0.22   0.89  -0.06  -0.57   1.82  -0.14
195209  -2.83  -0.78  -2.10  -4.30   1.04  -0.34  -0.60  -4.09   0.33  -1.37
195210  -0.88   1.21  -1.55   0.38  -1.06   0.92  -1.29  -1.49   0.34  -1.57
195211   6.02   6.53   8.70   2.07   9.16   4.07   3.86   7.22   5.08   7.27
195212   1.43   7.02   2.67   4.55   3.06   0.88   1.65  -1.95   2.01   3.73
195301   2.16  -0.37   0.66  -2.99  -2.31   1.03   1.25  -5.11   0.91   1.08
195302   1.74  -1.17  -0.98   0.33   0.51  -0.43   0.07   2.06   0.51  -0.22
195303  -1.75  -4.38  -1.63  -0.55  -0.74  -0.43  -1.52  -0.17   0.16  -1.44
195304  -0.12  -1.97  -2.68  -5.18  -0.37  -1.04  -0.56  -5.34  -2.95  -3.21
195305   0.24  -0.03   0.23   1.84   1.15   0.37   1.83  -0.04  -0.13   1.44
195306  -0.84  -3.32  -2.32  -0.08  -2.01   0.50  -2.63  -3.31  -2.98  -2.05
195307   2.72   0.72   2.60   3.93   2.31   0.94   2.40   3.66   3.42   1.43
195308  -3.50  -6.35  -4.85  -6.36  -4.40  -0.84  -2.60   0.05  -0.35  -6.77
195309   0.26  -0.81   1.15  -1.92   3.35   1.77   0.25   0.42   1.65  -0.99
195310   0.69   7.74   6.00   5.64   7.24   1.39   0.58   2.66   4.46   3.69
195311   0.35   0.49   4.15   1.99   5.02   2.26   2.90   7.98   3.00   2.77
195312  -0.62  -1.21   0.62   0.44   0.69   0.53   1.34  -1.34   0.70  -2.30
195401   4.17   5.29   4.52   8.64   6.85   1.89   3.05   5.65   3.32   6.64
195402  -0.30   1.71   0.95   2.80   5.01   2.58   0.47  -0.19   1.59   1.54
195403   1.37   3.51   4.85   4.28   8.84   1.72   0.51   0.28   2.96   1.80
195404   0.99   4.10   5.72   6.15   9.08   1.96   1.30   1.20   1.24   2.87
195405   2.38   4.47   4.47   2.97  -0.41   1.23   2.63   1.61   2.64   4.39
195406   0.57   1.20   3.60  -5.86   9.71   0.54   2.17  -2.43   1.29   1.50
195407   6.39   9.84   5.20   4.23  -0.50   4.36   3.76   8.21   5.41   6.83
195408  -2.70  -3.36  -3.75   0.52  -4.67  -1.43   0.04  -2.56  -1.72  -2.26
195409   3.88  14.47   6.60  10.01   6.43   2.49   4.38   2.82   2.01   4.32
195410  -2.22  -0.76  -1.11  -1.98  -1.97  -0.85  -2.45  -1.62  -3.80   0.59
195411   6.09   4.46  13.68   8.04  13.20   3.43   8.32  12.56   5.67  11.15
195412   4.34   7.25   6.54   6.47   3.06   1.58   2.16   6.12   3.57   9.36
195501   0.30   0.54  -0.12   0.41   3.49   0.80   1.99  -2.88   1.44   0.89
195502   1.53  -1.03   4.17   2.42   4.42   3.99   1.31   2.85   3.64   3.77
195503  -0.85   0.05   0.36  -0.23  -1.10  -0.19  -1.57   6.09  -0.73   0.93
195504   4.07   5.67   4.33   0.58   5.37   1.97   1.83   0.02   2.56   3.43
195505  -0.27  -1.11   3.00  -0.62   0.07   1.29   2.46   3.15  -0.14   1.63
195506   2.49  10.09   9.58  11.20   2.73   0.69   3.99   0.17   1.67   2.37
195507   2.06  19.61  -1.17   2.76  -2.74   2.61   2.11   0.13   3.76  -1.42
195508  -0.68  -4.27   3.03  -1.10   0.86  -2.44   1.64   0.15   0.10   0.57
195509  -1.58   9.24  -0.75  -0.38  -4.22   1.07   3.09  -3.17  -2.69  -2.70
195510  -0.83  -4.98  -3.05  -0.99  -5.17  -1.15  -2.46   0.82  -0.97  -2.60
195511   3.50   9.25   8.00   8.58  10.12   1.63   5.47   6.29   3.33   8.30
195512   1.20  -4.06   2.89   3.70   4.85   0.86  -0.82   6.23  -0.05  -0.65
195601  -1.53  -6.74  -4.57   0.54  -5.21   1.87  -3.98  -6.50  -0.29  -2.76
195602   1.10   5.60   4.88   4.27   6.27   0.16   2.73   8.27   2.01   3.37
195603   1.76   3.75   7.72  11.44  10.48   1.43   0.25   7.26   3.82   5.70
195604   0.86  -5.15   1.02   3.62   0.09  -0.88  -1.62   2.76  -2.17   0.89
195605  -3.25  -4.45  -6.17  -6.37  -5.28  -1.06  -4.27  -1.23  -0.75  -5.40
195606   0.66   7.02   4.62   2.74   7.12   1.28   2.07   3.60   2.39   1.55
195607   1.99   4.35   6.06   6.00   5.28   2.65   4.44   3.09   5.23   2.42
195608  -1.38   0.81  -3.00  -5.27  -3.55  -1.39  -4.07  -3.07  -2.48  -3.55
195609  -3.23  -1.21  -6.05  -5.81  -6.85  -2.84  -4.62  -3.68  -3.86  -4.40
195610   0.41  -1.01   1.07   0.54   3.25  -1.40   1.11   0.58   1.14   1.11
195611  -0.42  -3.44  -0.76   5.31   0.69   1.53  -2.19  -1.30   0.42   0.22
195612   1.26   1.04   4.86   4.14   4.44   2.56  -0.29   6.06   1.82   2.00
195701   1.78  -6.21  -5.86  -4.12  -5.64   2.90  -1.30  -2.27   2.63  -0.55
195702  -1.41  -1.85  -2.74  -2.27  -0.65   0.33  -0.96  -0.35  -0.30  -2.55
195703   1.58   0.54   2.03   3.17   4.77   1.51   1.96   8.22   1.71   2.30
195704   1.39   7.95   3.69   6.94   8.39   0.44   0.13   5.43   3.17   3.15
195705   1.39   1.05   3.17   7.61   5.79   1.04   2.37   4.79   2.25   1.36
195706  -0.64   0.08   0.34  -1.74   5.26  -2.09  -2.00   6.46  -5.09  -1.10
195707   0.92   3.64   0.47   1.00   1.07  -0.24   2.61   2.60   0.02   1.12
195708  -1.99  -3.09  -6.23  -5.74  -7.04  -0.12  -2.63  -2.98  -2.58  -5.45
195709  -1.14  -7.09  -6.88  -7.97  -6.36  -2.22   0.03  -3.04  -1.73  -6.66
195710  -2.12  -3.94  -4.73  -5.76  -1.77  -2.10  -3.49  -0.68  -0.70  -6.87
195711   3.36  -5.26   3.35   2.41   6.46   1.49   1.43   8.58   4.38   0.33
195712   0.45  -7.89  -4.60  -6.98  -3.24   1.26  -2.03  -0.48   2.56  -4.40
195801   7.46   4.96   5.39   1.59   4.03   4.26   8.18  -0.41   6.26  11.01
195802   2.04  -1.44  -2.02  -4.60  -1.63   0.66   1.59   4.95   1.27  -1.77
195803   4.19   2.95   1.58   7.92   2.62   1.17   4.19   8.17   1.97   2.51
195804   3.54   4.96   1.43   5.14  -0.12   2.70   2.88   6.55   5.08   4.52
195805   2.72   4.79   3.44   0.35   1.50   2.11   3.53   1.44   1.40   3.75
195806   2.65   2.62   2.37   4.95   3.63   1.66   2.23   3.55   2.20   2.87
195807   1.63   9.98   8.48   0.69   3.74   0.90   2.17   5.97   1.13   5.27
195808   2.93   0.02   2.42   1.92   2.08   2.41   5.26   1.98  -1.00   3.00
195809   4.26  10.04   4.54   3.28   6.20   5.04   3.95  11.72   3.46   4.42
195810   2.50   2.28   3.05   1.33   4.49   1.46   2.03   1.05   4.27   3.77
195811   4.09   1.75   2.92   1.92   4.35   2.14   5.55   8.03   2.95   4.63
195812   2.67   2.75   5.21   1.25  13.11  13.28   5.17   4.61   5.93   3.08
195901   3.81  -1.08   0.80   0.51  -2.22   3.91   3.55  -0.62   1.25   2.10
195902   3.00  -1.94   3.63  -7.39   5.17   4.85   2.73   3.86   1.26   1.74
195903   0.30  -1.19  -0.25   2.14   2.33  -0.43  -1.91   4.25   1.64  -0.71
195904   3.01   9.38   4.17   1.72   8.44   4.63   1.76  11.92  -1.13   1.96
195905   1.33   5.18   4.04  -0.95   4.84  -1.04   2.44  -1.07  -1.09   0.63
195906   1.67   0.16   1.28  -2.72  -0.99  -1.04   1.87   6.59  -2.23   1.41
195907   3.70   8.43   3.72   4.96   0.45   0.60   1.82   4.73   3.82   0.27
195908  -0.39   2.42  -1.89  -3.13  -2.50   0.61   0.75  -3.57   1.34  -2.22
195909  -3.22  -4.45  -4.96  -6.90  -4.19  -0.96  -1.97  -4.96  -4.35  -4.11
195910   3.79  -1.26   1.42   1.17   4.98   1.30   0.75   2.34   0.89   0.30
195911   1.25  -0.10   2.19  -0.41   9.21  -1.23   2.13   5.62   0.40  -0.51
195912   1.23   5.16   2.16   4.23   3.41   4.31   2.59  -1.67   2.14   2.11
196001  -3.36 -11.17  -8.41  -7.49  -9.80   0.95  -5.90  -6.38  -2.07  -4.50
196002   2.93  -2.20   0.49  -3.43   5.35   8.36   3.65   0.31   2.76  -0.02
196003  -1.41  -4.38  -3.55  -0.80   1.63   0.14   0.02   1.61   1.75  -2.26
196004   1.53  -1.57  -3.53  -4.26   0.52  -1.05  -0.38   1.65   1.38  -1.11
196005   6.51  -0.68   3.86  -3.46   9.55   3.32   2.92  13.72   1.50   0.25
196006   4.33   0.81   1.68   3.52   1.46  -0.34   4.25  -0.16   5.77   2.84
196007  -0.95  -0.60  -4.16   0.70  -4.20   0.10  -3.00  -3.86  -1.07  -1.46
196008   4.51   3.48   1.70   4.10   1.16   7.11   3.22   2.46   4.40   3.11
196009  -3.43  -5.68  -7.03  -1.00  -8.72  -5.91  -8.22  -8.71  -4.48  -5.70
196010   1.67  -1.34  -0.97   2.43  -3.25   0.14   0.01  -3.49  -0.33  -0.80
196011   8.66  -0.66   4.84   3.40   7.01   4.19   6.59   4.04   3.74   6.68
196012   4.48  -0.41   3.94   5.30   3.03  12.45   2.16   6.22   6.35   4.20
196101   5.41   8.36   6.63   9.76   2.87   7.89   2.85   6.05   4.95   7.78
196102   6.61   3.98   5.05   0.73   2.71   0.75   4.85   5.20   3.63   5.68
196103   4.85   3.43   1.60   1.42   2.77   7.43   5.71   3.80   2.02   3.54
196104  -1.36  -1.71  -1.34   4.76   0.48   0.80   0.68  -0.30   1.86   0.57
196105   3.68   1.30   4.57   0.15   2.86  -1.04   3.88   2.28   2.39   4.18
196106  -1.39  -1.53  -2.97  -4.02  -3.35  -3.99   0.47  -3.38  -1.87  -3.75
196107   2.86   6.15   2.48   2.28   1.79   6.43   2.39   3.50   2.87   1.26
196108   5.11   1.37   2.45   0.19   4.49   0.21   3.31   3.86   3.81   5.22
196109   0.05   4.68  -4.46  -6.42   0.21  -2.72   0.34  -1.23   1.41  -1.86
196110   3.34   0.54  -0.22   6.62   3.37   0.20   9.16   3.66   5.30   2.32
196111   5.49   9.67   2.94   5.53   2.93   8.52   4.99   3.14   3.42   3.85
196112  -3.19   2.87   0.17   3.81  -0.69   3.32  -0.28  -1.99  -4.20  -1.83
196201  -6.13  -0.17  -3.55   0.08  -4.96  -6.07  -8.62  -4.78  -2.59  -1.47
196202   0.26  -1.46   1.41   5.35  -0.02   4.11   1.60   3.75   2.63   1.72
196203  -1.09   0.41  -0.45  -1.65   0.21  -2.94   0.92   0.41   1.96  -1.78
196204  -6.74  -5.17  -7.95  -3.62 -11.05  -4.68  -4.49 -11.33  -2.78  -7.08
196205 -11.23  -4.43  -8.21  -4.96 -11.17  -7.13  -9.21 -10.78 -10.46  -7.86
196206  -8.77  -6.07  -9.54  -4.85 -11.57  -8.52 -10.26 -12.89  -5.11  -9.16
196207   5.23   8.03   5.25   4.90  11.30   7.23   4.49   7.78   7.44   5.75
196208   0.89   3.83   2.36   1.83   3.38   1.58   4.22  -7.92   3.17   3.81
196209  -5.61  -2.20  -5.80  -1.77  -8.86  -6.05  -6.58  -4.05  -2.84  -5.74
196210  -3.27   2.46   1.49  -0.29  -0.14   2.77  -1.38   2.47  -1.08   0.56
196211  12.08   6.73  13.21  10.71  14.56   7.16  11.19  17.59   7.60  14.77
196212   1.46   3.54  -1.07   4.69  -0.17   1.08  -0.07   0.88   3.44   1.37
196301   5.94   7.60   5.78   2.68   5.64   4.13   4.14   5.66   5.26   5.24
196302  -3.03  -2.89  -2.55  -1.31  -5.06  -1.09  -0.54  -2.58  -1.47  -0.44
196303   2.56   7.09   2.88   6.98   2.75   1.94   1.94   1.18   1.79   2.95
196304   2.38   5.65   4.69   6.05   6.42   3.73   5.41   7.62   2.40   5.92
196305   1.89   8.03   2.09  -0.11   4.19  -0.64   2.56  -0.25   1.03   3.56
196306  -1.38  -3.24  -2.56   1.21  -4.92  -1.94  -1.43  -1.09  -1.12  -1.39
196307  -0.48  -0.07  -1.40   2.30  -0.68  -0.25  -1.05   0.57   0.82  -1.58
196308   4.86   6.54   6.18   3.94   5.13   4.28   6.43   9.56   4.21   5.36
196309  -1.68  -0.25  -0.77  -3.65   0.14   2.36   0.94  -4.07  -2.49  -3.17
196310   2.67  10.71   2.57  -0.33   8.30   3.43   0.51   3.38  -0.67   1.37
196311  -1.12  -5.17   0.29  -1.14  -0.29   4.14  -1.25  -1.65  -1.02   0.10
196312   2.82   0.60   1.89   4.66   3.04  -0.09   0.33   1.53   2.41   2.65
196401   0.80   1.22   2.71   4.85   2.93   3.32   2.52   3.70   1.40   1.16
196402   1.85   1.64   2.75   1.07   1.96  -0.28   1.63   1.65   0.85   5.35
196403   3.08   1.08   3.70   1.40   3.38  -0.90   2.44  -1.94  -0.74   2.32
196404  -0.45   1.80  -1.69   4.04  -3.63   0.83   2.84  -1.42   1.04   0.32
196405   1.55   1.52   1.83   2.15   2.74  -0.39   3.90   0.52   0.83   2.38
196406   1.60   0.77   0.90   0.67   0.51   4.69   3.81   0.58   2.20   1.31
196407   1.73   5.64   1.36   3.34  -1.81  -2.01   1.28   4.76   4.91   1.23
196408  -0.26   1.40  -1.23  -1.86  -2.76  -1.56   0.34  -4.22  -0.03  -3.07
196409   1.69   4.64   4.75   3.08   1.15  -1.03   3.47   2.74   1.85   4.03
196410  -0.18   0.08   0.30   3.06  -0.99  -0.89   2.30   2.86   0.95   1.76
196411   0.71  -1.09  -0.51   2.54  -0.23  -2.22   3.26   2.17   1.36  -1.63
196412   0.24   1.89  -0.84  -0.24  -0.01   3.12   0.16   4.38   0.48  -1.73
196501   6.05   3.81   5.53   0.51   7.46   0.25   3.09   7.66   3.93   4.75
196502   1.60  -0.51   2.52  -3.36   2.20   0.81   1.39   2.42   0.46   2.56
196503  -0.80   1.28  -1.14  -3.02  -0.47  -1.68  -0.86  -0.92  -0.52  -0.38
196504   4.20   6.78   4.01   0.86   5.14   2.33   6.81   2.97   0.63   2.32
196505  -0.81  -3.26  -0.53   0.86   0.47   2.76   0.18  -1.25  -0.94  -1.53
196506  -5.12  -6.80  -6.20  -1.98  -5.72  -4.17  -6.20  -5.31  -3.66  -6.96
196507   1.56   2.29   2.04   1.80   3.59  -0.37  -1.39   3.95   1.06   3.33
196508   4.03   3.42   3.62   1.55   5.87   1.33   2.31   6.29   0.92   5.08
196509   0.47   7.11   3.91   4.37   5.25   1.10  -0.67   2.24   1.36   1.80
196510   2.57   6.14   4.45   1.84   5.20  -2.27   0.31   3.23   1.07   4.12
196511   1.08  -3.78   1.39   0.71   2.74  -4.31   1.35   3.79  -1.01   4.06
196512   1.29   1.47   3.25   0.18  -1.52  -0.84   1.30   3.84  -0.32   3.28
196601   1.91   0.61   2.90   1.04   1.34  -1.30  -4.33   2.74  -3.06   5.22
196602  -0.48  -1.48  -0.71  -3.44   5.01   0.48  -1.84  -1.55  -4.17   2.03
196603  -2.63  -2.97  -1.73  -2.23  -0.90  -4.84  -2.16  -1.60  -0.12  -2.58
196604   0.38   0.16   2.78   3.14   7.62   1.27   3.05  -0.01   1.19   3.02
196605  -4.91  -8.37  -5.58  -3.77  -6.07  -2.99  -2.88  -5.27  -2.73  -7.77
196606  -1.78  -1.97  -0.98  -2.28  -0.13   0.48  -2.40   0.99  -1.78   0.64
196607  -1.16  -2.58  -1.52   0.40  -1.71  -1.16  -2.01  -1.71  -0.18  -1.92
196608  -7.21  -7.57  -7.94  -6.37  -5.92  -4.60  -6.32  -8.09  -8.61 -11.81
196609  -1.48  -0.97  -3.60   3.94  -1.92  -0.56  -1.93  -1.15   4.37  -1.90
196610   4.52   0.39   2.52   8.47   0.27   9.18  -1.44   4.87   9.95   3.03
196611   2.31  -3.39   2.70  -1.14  10.87  -2.83   0.67   6.90  -1.36   7.93
196612   0.22  -2.63   1.37  -0.66   0.46   2.96  -4.02  -0.18   2.11   2.13
196701   9.42  11.79  11.19   3.58  10.23   6.24  11.88   6.45   2.81  11.98
196702   2.03  -1.06   1.20  -0.07   6.15   2.13   3.22   1.40  -1.72  -0.33
196703   4.45   3.84   5.75   3.61   5.49   2.97   2.35   7.86   1.54   4.40
196704   4.60  11.05   3.72   1.66   7.86   0.19   9.17   4.46   1.87   2.16
196705  -2.61  -7.28  -3.58  -2.42  -4.39  -5.67  -4.67  -5.28  -4.12  -2.06
196706   2.67   1.55   2.09   2.28   6.39   2.73   3.83   5.41  -1.32   3.48
196707   6.07  11.09   5.06   6.92   3.99  -6.58   5.99   3.79   2.29   7.90
196708  -0.84   0.18  -0.49  -1.45  -1.01  -1.24   0.53   0.65  -0.71  -0.21
196709   3.10   4.97   3.09   4.24   8.38   1.23   2.27   2.90  -0.12   1.32
196710  -2.64  -4.91  -4.43  -0.97   4.89  -3.51   0.63  -5.02  -5.42  -5.06
196711   0.56  -0.93   0.66   0.76   1.43   0.08   0.83   1.33   3.18  -0.40
196712   3.21   0.90   5.22   3.07   2.13   0.13   3.48   1.62   3.23   5.59
196801  -0.59  -5.21  -6.43  -0.89  -8.73   2.67   1.11  -6.58   0.20  -1.90
196802  -2.66  -2.32  -4.29  -2.67  -4.59  -2.41  -0.80  -4.24  -1.48  -3.45
196803   0.75   0.64   0.80   0.74   4.24  -1.12   2.89   0.11  -3.93  -0.30
196804  11.10  11.70  10.62   5.68  12.44   2.21  12.29  11.89   2.49  11.95
196805   5.02  -0.31   3.20   1.25   3.83  -0.72   3.50   3.35   0.44   6.21
196806   1.19  -1.41  -0.28   1.84  -2.01   4.17   0.48   2.23   8.44   3.03
196807  -3.91  -2.95  -4.22   5.28  -5.57  -0.20  -5.17  -4.12   0.18  -2.80
196808   2.78   1.23   3.27   1.29   0.54   1.28   2.25   0.68  -0.87   2.84
196809   4.87   6.67   4.51   3.55   2.94   2.97   7.80   0.84   0.25   9.27
196810   0.83   4.65   0.90   2.58  -4.91   3.17   0.73  -0.04   0.49   1.11
196811   4.63  -0.08   5.78   5.66   8.61   5.40   5.09   8.11   8.80   7.72
196812  -1.03  -4.46  -3.48  -2.53  -5.34  -6.66  -4.09  -1.02  -2.91  -3.66
196901  -1.19  -1.77  -0.42  -1.14  -4.68   1.17  -1.01  -0.23   2.43   0.71
196902  -6.59  -3.47  -5.79  -4.60  -3.61  -3.33  -4.11  -5.16  -5.21  -8.31
196903   0.71   5.11   2.53   7.12   5.45  -0.42   5.08   3.34  -1.29   0.74
196904   1.06   1.22   1.35  -0.36   3.96   7.73   3.79   4.98   1.33   1.79
196905   1.21   0.14  -0.87   3.76  -1.71   1.08   0.51   1.68   0.03  -1.22
196906  -7.31  -6.00  -6.76  -9.89  -0.15  -4.00  -5.45  -5.04  -5.73 -10.66
196907  -6.85  -6.97  -5.57  -9.64  -5.40  -4.50  -8.46  -2.73  -2.97  -9.10
196908   4.95   2.74   4.13   6.59   7.01   1.66   8.12   9.30  -1.29   9.02
196909   0.32  -0.07  -2.08  -9.63   0.20  -4.00  -0.56   2.09  -4.14  -0.70
196910   8.32   3.87   6.60  -1.03   5.79   3.50   6.61   8.98   8.28   7.98
196911  -2.37  -4.43  -3.56  -4.53  -1.78   1.18  -4.22   0.32  -5.27  -5.53
196912  -1.94  -3.44  -1.29  -3.01  -0.73  -5.51  -2.98   4.30  -0.64  -3.75
197001  -4.24  -8.25  -7.22 -11.45  -9.06  -2.57  -5.85  -7.12  -4.23  -8.82
197002   4.68   5.56   4.78   5.38   2.94   7.96   5.35   5.60   8.36   9.42
197003  -0.78   4.86  -0.50  -0.45  -2.58   2.29  -1.64  -5.08   2.91  -1.91
197004 -10.12  -8.87  -9.03  -9.17 -14.34  -8.79 -11.13 -10.11  -8.05 -13.67
197005  -7.45  -6.46  -7.75   2.61  -9.55  -3.75  -9.56  -7.78  -5.36  -8.23
197006  -1.47  -4.16  -4.73  -2.46 -11.77  -8.48  -3.93  -0.51  -4.70  -6.83
197007   6.68  10.60   4.94  12.76   2.35  10.26  10.62   2.16   8.70   8.00
197008   1.45   8.22   4.54   6.54   8.00   2.51   5.22   1.80   4.67   5.13
197009   5.51   2.69   4.02   3.19  10.17  -0.95   7.92   8.03  -0.52   7.61
197010   0.70  -2.01  -3.15   2.95  -3.50  -3.75  -1.58   0.26  -0.82  -5.90
197011   4.84   6.96   3.93   4.94   4.05   6.12   6.86   2.96   9.39   3.86
197012   7.43   6.17   8.02   2.26   4.40   6.85   5.32   5.37   7.17   8.36
197101   4.86   3.88   6.00   0.34   5.39   9.77   8.24   4.94   2.93   7.82
197102   3.77   2.24   1.21   4.79   2.80  -5.30   3.63   1.39  -2.59   2.35
197103   4.44   3.43   4.24   2.76   8.06   0.71   6.71   3.68   2.41   5.96
197104   2.17   8.50   4.43   4.31   2.32   0.82   5.03   4.23  -3.54   4.35
197105  -3.02  -4.26  -2.20  -4.74  -6.14  -5.21  -1.91  -2.10  -3.70  -4.43
197106  -0.13  -0.64   0.44   1.03  -2.18   1.04   0.40   2.02   4.30  -1.21
197107  -2.13  -5.56  -5.03  -2.13  -8.59  -3.61  -3.53  -2.25  -2.13  -3.85
197108   3.10  10.56   6.50  -1.19   5.70  -0.32   6.21   3.27  -2.32   7.01
197109  -0.07  -0.08  -0.24  -1.64  -1.55   0.23   0.64   0.66  -1.50  -0.43
197110  -4.32  -5.20  -6.02  -4.28  -4.37  -1.74  -3.41  -2.50   2.05  -4.20
197111  -0.35   0.32  -0.93   0.06   1.78   0.38   0.22   0.58  -1.21  -0.23
197112  10.53   6.14  10.03   8.84  11.26   7.36  10.21   7.90   8.10   8.21
197201   2.50   3.23   3.36   0.16   8.42   0.94   0.19   2.60  -0.30   3.35
197202   4.64   0.85   4.87   2.61   1.88   0.16   5.55   7.13  -2.50   2.25
197203   0.09   4.22   2.53  -5.46   1.09  -0.32   2.08   0.46  -0.15   2.34
197204   1.92  -0.52   1.86  -0.69   0.75  -1.05  -0.60   1.08  -2.81   1.82
197205   0.41  -0.99   2.09   3.65   3.72   1.19   1.49   3.52  -0.17  -0.62
197206  -1.14  -2.89  -2.20  -0.91  -2.53  -2.74  -3.93   2.51  -1.55  -4.53
197207  -1.58  -2.13   0.47  -1.07   0.97   0.75  -2.45   3.13   0.04  -2.93
197208  -0.11   3.77   2.23  12.38   2.84   5.16  -0.40   1.05   5.96   3.62
197209  -2.62  -0.89  -1.17  -0.24  -1.16   4.31  -0.53  -0.44   0.19  -1.72
197210   0.00  -2.45   1.08   3.10  -3.31   2.30   0.95   1.51   6.75   1.13
197211   6.88   7.94   4.23   6.19   2.51   7.10   5.94  -0.56   6.40   5.15
197212   0.53   1.64   0.84   1.05   1.99   1.45   1.86   3.74  -1.54  -0.71
197301  -4.75  -6.71  -3.63   5.03   1.96  -2.12  -4.26  -1.19  -4.28  -7.42
197302  -4.36  -5.84  -2.14  -7.35  -3.02  -4.62  -6.37  -0.71  -1.97  -6.07
197303  -1.06  -2.82  -0.42   3.05  -1.20   0.54  -5.71   0.78  -2.15  -0.25
197304  -6.19  -5.19  -4.54  -0.98  -6.67   0.88  -8.32  -5.49  -0.60  -7.72
197305  -2.12  -4.19  -1.24  -3.53  -2.58  -0.82  -2.12   1.07   0.36  -4.99
197306  -3.43  -2.53  -0.44   1.63  -0.08  -0.32  -5.72   0.00  -2.49  -0.22
197307   7.46   7.28   6.58   0.30   4.99  -0.32  11.00   6.87  -2.39   9.53
197308  -3.32  -4.00  -1.67  -3.80  -3.69  -3.91  -4.21  -6.89  -2.10  -2.27
197309   5.92   7.84   4.59   9.20  -2.82   7.66   7.42   0.78   7.90   7.17
197310  -2.28  -4.41   0.18   5.17   3.88  -5.55  -3.52   1.83  -3.39  -1.03
197311 -14.30 -16.09 -14.52  -6.20 -11.44  -1.90 -18.68  -7.75 -11.60 -13.36
197312  -1.54  -3.79   0.95   8.66  -4.32   4.56  -0.38  -4.47   3.42   2.41
197401   2.44   6.12   0.48  -7.46   1.24   2.00   6.78  -2.56   4.55   1.16
197402   0.03  -1.05  -0.05  -1.54  -0.60   4.76   0.94  -1.23   0.29   1.01
197403  -1.90  -0.08  -0.85  -3.24  -2.73  -4.59  -3.37   1.22  -3.64  -3.65
197404  -3.72  -4.12  -2.36  -6.31  -3.66  -5.31  -1.94  -1.48 -12.19  -6.39
197405  -2.86   0.44  -2.02  -7.46  -4.20  -1.52   1.19  -0.11  -4.90  -8.41
197406  -0.54  -2.63  -0.31  -0.30  -2.95   0.30  -2.72  -1.61  -6.18  -5.54
197407 -10.17 -11.85  -7.29  -0.52  -8.23  -7.64 -12.85 -14.15   0.77  -6.62
197408 -10.17  -6.62 -10.19  -8.56  -4.91  -0.01 -12.96  -8.04  -8.62 -10.61
197409 -12.20 -12.90 -12.55  -7.95 -16.89  -3.80 -12.03 -15.56  -1.31  -9.60
197410  15.67   4.47  16.17  20.78  14.70  10.85  10.24  29.58  13.01  20.16
197411  -3.85  -4.69  -6.16  -4.25  -4.96  -3.09  -5.69  -1.22  -0.13  -2.77
197412  -0.56  -4.09  -4.44   0.82  -5.23   1.58  -3.34  -3.32  -0.81  -4.36
197501  18.73  21.50  14.52   6.77  15.30  11.08  25.80  -0.74  18.80  17.88
197502   4.04   4.92   8.10   2.26  13.17   5.16   4.98  16.04   0.90   2.86
197503   7.13   6.62   5.08  -2.31   0.97  -0.86  10.51   1.29  -1.32   4.16
197504   3.02   4.11   9.44   7.24   5.58  -0.96   2.57   0.65  -1.61   3.28
197505   5.25   2.57   2.55  12.35   5.90   3.52   4.24   6.52   8.52   5.71
197506   5.21  10.21   3.65   6.25   2.29   4.04   7.58   0.95  10.71   5.95
197507  -5.38  -2.03  -5.85  -4.25  -9.43  -4.21  -7.53 -12.03  -4.78  -6.13
197508  -3.12  -3.47  -0.88  -0.89  -2.97  -3.57  -0.24  -3.32  -1.24  -5.14
197509  -2.44  -2.46  -5.65  -1.16  -0.84  -1.26  -3.51  -6.53  -0.99  -6.30
197510  10.57   8.82   5.64  -1.33   8.39   6.82   9.87  10.68   6.58   3.92
197511   4.11   3.36   3.18  -1.64   5.03   4.26   4.42   5.13   3.15   3.59
197512  -1.50  -0.45  -1.40   0.08  -1.26  -0.12  -3.05  -6.36   1.34  -0.27
