197304  -6.52  -2.87  -4.28  -5.49  -7.72
197305  -2.82  -1.71  -1.99   1.07  -4.99
197306  -3.84  -0.12  -0.16   0.00  -0.22
197307   8.51   3.27   3.15   6.87   9.53
197308  -3.82  -2.36  -3.77  -6.89  -2.27
197309   7.01   6.41   0.66   0.78   7.17
197310  -3.36   1.12   0.53   1.83  -1.03
197311 -16.26 -11.54  -8.25  -7.75 -13.36
197312  -1.89   3.82  -1.33  -4.47   2.41
197401   4.94  -1.66   1.51  -2.56   1.16
197402  -0.02  -0.48   1.32  -1.23   1.01
197403  -1.81  -2.03  -3.42   1.22  -3.65
197404  -3.28  -5.06  -4.26  -1.48  -6.39
197405  -0.52  -4.11  -3.24  -0.11  -8.41
197406  -1.92  -1.10  -1.77  -1.61  -5.54
197407 -11.57  -4.21  -8.01 -14.15  -6.62
197408  -9.96  -9.47  -3.07  -8.04 -10.61
197409 -12.37  -9.57 -11.85 -15.56  -9.60
197410  10.39  17.18  13.09  29.58  20.16
197411  -4.68  -4.67  -4.19  -1.22  -2.77
197412  -2.49  -2.15  -2.41  -3.32  -4.36
197501  21.73  12.50  13.48  -0.74  17.88
197502   4.60   5.06   9.79  16.04   2.86
197503   8.06   1.78   0.24   1.29   4.16
197504   3.19   7.15   2.98   0.65   3.28
197505   4.13   6.32   4.99   6.52   5.71
197506   7.43   5.44   2.94   0.95   5.95
197507  -5.10  -5.18  -7.46 -12.03  -6.13
197508  -2.32  -0.94  -3.20  -3.32  -5.14
197509  -2.79  -3.48  -1.00  -6.53  -6.30
197510   9.83   3.51   7.78  10.68   3.92
197511   3.99   1.68   4.74   5.13   3.59
197512  -1.69  -0.50  -0.83  -6.36  -0.27
197601  11.70  12.83  14.93   7.73  12.97
197602   2.21  -0.44   2.04  -6.53   3.13
197603   2.48   2.70   2.06   6.53   1.99
197604  -1.52  -0.03  -1.57  -4.30  -1.54
197605  -3.57   0.77  -0.79  -2.81  -1.72
197606   3.14   4.36   6.52   3.67   5.39
197607  -0.45  -0.74  -0.98  -0.38  -0.06
197608   0.30  -0.61   1.19   2.17  -1.14
197609   2.12   3.00   2.38   3.62   0.91
197610  -1.25  -2.71  -2.33  -3.74  -0.43
197611   1.90   0.53   2.23  -9.71   2.07
197612   5.73   6.23   3.69   6.26   8.40
197701  -5.00  -2.68  -2.32  -8.84  -4.16
197702  -2.21  -1.97   0.00  -0.21  -1.72
197703  -2.42  -0.72  -0.44  -1.79  -0.09
197704   0.21   1.46  -1.81  -5.21   2.15
197705  -1.31  -1.16  -0.29  -1.88  -0.85
197706   4.87   4.70   5.34   9.03   5.33
197707  -0.41  -2.10  -0.45  -2.24  -0.40
197708   1.06  -3.09  -0.63   3.83  -1.21
197709   0.41   0.17   0.32  -0.89  -0.07
197710  -3.64  -3.85  -3.98  -1.75  -4.44
197711   3.98   3.97   4.00   6.08   6.49
197712  -0.63   0.94   2.29   0.62   0.61
197801  -6.26  -5.97  -4.52  -1.92  -5.33
197802   0.04  -1.58  -0.44  -3.00  -0.15
197803   4.36   2.97   0.73   4.17   5.46
197804   8.92   7.56   8.93   9.25   9.36
197805   2.07   2.49   0.85   5.17   2.62
197806  -1.54  -1.78  -0.82   1.14  -0.34
197807   4.33   5.37   5.73   8.86   6.63
197808   4.22   3.58   5.08   0.99   6.34
197809  -1.09   0.35  -2.15  -2.75  -1.25
197810 -12.17 -10.34  -8.37 -12.84 -14.10
197811   1.82   4.03   4.25   5.19   2.53
197812   0.31   1.41   3.90   3.41   1.29
197901   4.88   5.24   4.06   1.42   6.07
197902  -3.78  -2.29  -2.29  -4.52  -3.27
197903   5.40   7.03   4.73   5.04   8.19
197904   1.22   0.81  -0.59   0.43   1.55
197905  -1.67  -1.68  -1.21  -2.64  -0.17
197906   3.08   5.76   1.03   4.83   6.99
197907   1.79   1.90  -1.00   0.15   3.32
197908   7.02   6.63   4.28   8.56   5.82
197909  -0.85   1.42  -1.98  -0.55  -0.72
197910  -8.54  -5.94  -6.74  -4.34 -10.17
197911   2.52   6.99   6.64   8.77   7.05
197912   3.26   2.70   0.60   2.08   4.15
198001   4.20   8.98   4.04  -1.29   5.53
198002  -5.30   3.74  -2.86  -4.63  -3.36
198003  -8.40 -13.79  -9.31  -2.82 -12.27
198004   3.11   6.17   3.08   4.29   6.04
198005   7.71   5.00   4.89   6.96   8.10
198006   2.77   4.24   1.68   0.22   5.14
198007   9.70   5.04  10.17   8.88   6.91
198008   1.61   2.08   4.55   0.27   2.75
198009   0.72   4.09   0.77   3.62   3.83
198010  -0.84   3.89   0.23  -1.24   1.69
198011   2.60  15.67   6.70   8.86   7.66
198012  -0.32  -6.32  -0.62   4.59   0.03
198101   0.33  -5.98  -4.26  -1.61  -3.23
198102   3.72   1.35   0.99   1.85   1.72
198103   8.61   1.82   3.81   5.90   8.41
198104   1.93  -3.98   2.00   3.03   0.87
198105   2.73  -1.47   5.14   3.44   2.83
198106  -1.78   1.81  -5.19  -5.58  -1.37
198107  -2.13   2.60  -2.45  -3.90  -2.70
198108  -6.00  -5.65  -5.15  -7.73  -5.52
198109  -2.84  -9.07  -1.58  -1.28  -5.42
198110   4.04   6.51   5.50   7.95   7.17
198111   2.67   5.69   1.94   3.92   5.07
198112  -1.27  -3.81  -0.55  -0.73  -3.79
198201  -0.08  -4.95   1.99   1.44  -3.18
198202  -1.80  -6.90  -5.43  -1.79  -3.91
198203   3.29  -1.79  -1.60  -2.56  -1.26
198204   5.70   3.74   4.67   7.41   3.72
198205  -2.79  -1.22  -3.95  -3.04  -5.44
198206   2.32  -3.91  -2.41  -0.75  -2.40
198207  -0.24  -4.41   1.42   0.79  -3.00
198208  11.46  11.97  12.13  12.37  11.34
198209   3.42   0.39   1.11   1.36   4.19
198210  14.15   8.58  14.02   8.20  15.86
198211   7.88   1.07   9.20   5.20   7.79
198212   0.58   3.05   1.47   0.58  -1.51
198301   1.50   4.32   9.60   1.42   2.82
198302   5.16   2.03   2.37   2.84   4.57
198303   5.41   2.95   0.68   4.52   5.00
198304   8.25   6.99   6.82   5.05   8.28
198305  -0.74   1.98   1.59  -2.73   2.41
198306   6.07   2.79   4.45   6.92   1.70
198307  -3.27  -1.73  -5.28  -5.63  -3.61
198308  -2.24   2.86  -0.21  -1.04  -0.87
198309   3.75   0.45   2.17   1.29   1.56
198310  -0.56  -1.08  -6.48  -2.18  -4.13
198311   3.56   2.40   2.57  -3.06   4.74
198312  -1.55  -0.60  -0.18  -3.57  -0.94
198401  -3.81   1.89  -3.43  -0.59  -1.70
198402  -5.46  -2.40  -5.26  -2.01  -4.85
198403   1.10   1.43   0.00  -0.68   2.47
198404   0.66   1.32   0.30   2.31  -2.02
198405  -4.34  -4.54  -4.98  -6.49  -6.82
198406   5.48   0.77   4.81   3.84   2.31
198407   0.12  -3.18  -1.21  -3.79  -1.79
198408   9.47  11.71  12.18  10.43  11.19
198409   0.42   0.53  -2.38  -4.43   2.22
198410   0.86  -0.48  -0.57   1.64   0.72
198411  -1.73  -0.29  -2.94  -0.08  -0.34
198412   2.63   1.45   3.19   2.73   3.56
198501   9.15   6.46  10.84   8.34   9.86
198502   2.08   2.13  -0.33   3.58   2.11
198503  -0.04   0.53  -3.09   3.06  -0.14
198504  -1.78   0.87  -2.38  -1.80   1.48
198505   7.98   4.24   3.92   9.49   6.41
198506   2.01   1.38   0.71   2.30   2.95
198507  -1.80   0.28   1.67  -0.43  -0.24
198508  -0.62   0.32  -1.66  -0.82  -0.53
198509  -2.64  -3.58  -4.58  -3.92  -4.98
198510   4.02   4.72   3.33   3.21   6.40
198511   8.67   4.87   8.30   9.74   7.44
198512   5.68   2.71   7.67   3.52   4.43
198601   1.78   0.07  -1.29   1.08   3.54
198602   9.70   7.12   5.61   6.08   8.38
198603   8.20   4.36   0.97  12.08   5.80
198604  -0.68  -1.76   3.52   0.71  -2.60
198605   7.74   4.85   2.02   7.27   4.75
198606   3.50   0.79  -1.33   5.64   1.53
198607  -8.00  -3.74  -6.74  -5.38  -6.47
198608   3.41   8.98   6.94   4.00   6.84
198609  -9.25  -6.01  -7.84 -12.61  -8.91
198610   7.75   5.07   1.83   7.97   4.23
198611   2.14   2.10   3.69   1.33  -0.65
198612  -4.04  -1.97  -3.69  -1.24  -2.57
198701  14.52  12.86  12.94  13.16  11.22
198702   6.48   1.38   6.64  11.31   4.71
198703   2.36   4.07   2.29   0.13  -0.38
198704  -1.31  -1.82   2.52  -2.45  -4.12
198705   0.53   0.69   1.09   1.24  -0.04
198706   5.61   4.91   1.85   4.77   4.63
198707   6.13   4.18   2.51   5.77   3.62
198708   4.02   2.71   6.71   2.20   4.36
198709  -4.33  -1.24  -0.79  -2.56  -1.85
198710 -25.04 -20.79 -21.47 -20.47 -23.68
198711  -8.29  -5.91  -9.49  -9.31  -6.62
198712   8.07   7.18   8.98   5.35   5.49
198801   4.26   4.63   1.88   6.38   6.31
198802   7.53   4.32   5.11   4.20   4.37
198803  -2.06  -0.73  -4.42  -2.56  -1.34
198804   1.18   1.95   1.93  -1.99  -0.34
198805  -0.24   0.47  -0.01  -0.26   0.92
198806   5.72   3.98   7.03   2.68   6.07
198807   0.29  -0.52  -2.95   0.56  -0.56
198808  -2.25  -2.76  -5.96  -1.12  -0.87
198809   6.62   1.82   4.69   3.80   4.16
198810   5.00   1.40   1.31   1.20   0.00
198811  -1.67  -1.33  -1.70  -2.15  -2.22
198812   2.23   2.32   3.21   1.82   0.87
198901   6.30   6.14   7.68   6.80   6.79
198902  -1.85  -1.85  -2.67  -1.16  -0.46
198903   3.33   1.69  -0.55   4.95   3.52
198904   4.63   4.35   7.37   5.41   4.65
198905   4.72   3.82   4.16   3.42   4.32
198906   0.20  -0.94  -1.53  -2.77   0.81
198907   9.71   6.28   6.24  13.91   8.14
198908   0.95   2.98   1.58   0.39   3.26
198909  -1.90  -0.98   0.96   2.42   1.48
198910  -3.61  -2.03  -3.03   0.38  -4.87
198911   1.09   3.31   0.42   4.56  -0.07
198912   0.87   4.12   2.90   1.04  -1.64
199001  -7.41  -5.53  -8.25  -7.32  -8.96
199002   1.22   2.14   1.66  -2.07   2.53
199003   4.62   1.70   4.35   3.85  -0.44
199004  -1.44  -3.58  -2.71   0.30  -3.42
199005   9.85   6.97  10.74  12.79   9.13
199006   1.29  -0.69  -3.09   4.43  -1.65
199007  -2.45   2.42  -5.85   2.58  -3.57
199008 -10.13  -7.91 -11.18  -6.80 -11.34
199009  -6.57  -4.30  -2.20  -4.36 -10.05
199010  -0.28  -0.45   0.08   1.42  -6.42
199011   7.67   4.47   6.17   9.45  10.65
199012   3.46   1.89   2.74   2.76   5.50
199101   6.95   2.26   7.05   4.55   7.48
199102   9.45   6.35   4.93   9.87   9.76
199103   5.84   1.41   1.72   5.45   3.03
199104   0.02   0.87  -0.94  -1.13   1.36
199105   6.33   3.46   1.07   4.67   5.01
199106  -4.58  -3.68  -5.29  -4.19  -5.23
199107   4.91   3.81   3.90   8.50   4.73
199108   3.94   2.20   1.78   2.92   3.19
199109  -3.15  -0.56  -0.50  -0.37  -0.63
199110  -1.27   1.58   1.96   6.54   2.28
199111  -1.45  -4.33  -4.56  -2.48  -5.40
199112  13.41   7.56   9.54  16.54  12.74
199201  -0.57  -0.91   2.00  -5.45   2.03
199202   2.79   0.71   1.39  -2.67   3.10
199203  -1.18  -1.41  -3.21  -5.52  -2.15
199204  -0.17   4.37   2.71  -2.29   0.57
199205   0.50   1.02  -1.17   1.06   1.49
199206  -1.87  -2.49  -1.56  -4.75  -0.06
199207   3.79   4.40   4.17   5.74   3.13
199208  -0.92  -1.42  -2.77  -3.31  -3.46
199209   2.14   1.15   2.65  -4.97   3.42
199210   1.33  -0.47   0.79   3.33   2.95
199211   5.58   1.42   5.15   4.83   6.12
199212   0.65   1.86   2.76  -1.38   3.80
199301   0.69   1.16   3.11  -6.83   3.37
199302  -1.65   3.77   2.62  -8.95   0.36
199303   1.79   2.55   2.75   0.72   3.76
199304  -7.35   0.21  -3.30   1.27  -3.29
199305   3.80   1.63   6.45   3.59   1.63
199306  -1.06   0.42   2.09  -2.99   2.30
199307  -0.52   0.59  -0.88  -6.08   2.06
199308   3.56   3.71   5.81   3.01   3.47
199309  -0.81  -0.82   0.39   0.88   1.78
199310   5.70   0.67   2.01   5.96  -2.36
199311   0.65  -2.12  -3.03   0.97  -2.85
199312   0.41   2.54   1.25   2.33   2.53
199401   1.25   3.42   3.48   1.78   4.38
199402  -0.49  -2.11  -1.75  -5.61  -3.89
199403  -4.67  -4.12  -3.77  -6.75  -4.25
199404   0.54   1.43  -0.17   2.26   1.35
199405  -1.79   0.18   1.84   4.30   3.03
199406  -2.41  -2.72  -2.52  -3.43  -2.56
199407   2.16   4.42   3.47   1.05   2.67
199408   4.42   2.85   5.43  10.83   3.47
199409  -1.86  -1.97  -0.79   1.72  -4.29
199410   1.23   2.28   3.99   0.90   0.15
199411  -2.87  -4.24  -3.53   0.48  -5.19
199412  -0.03   2.14   1.77   0.54   1.44
199501   0.63   1.05   1.26   6.16   4.76
199502   3.11   4.35   4.52   2.24   4.84
199503   2.91   2.88   2.77   2.79   1.94
199504   0.35   2.73   5.55   3.02   1.71
199505   3.94   3.91   2.20   1.66   4.48
199506   2.88   0.45   7.58   4.51   2.17
199507   2.41   2.56   6.85   5.50   4.78
199508  -0.74  -0.28   1.54   1.03   3.79
199509   3.88   2.74   2.98   7.39   4.54
199510  -2.80  -1.35   0.94   1.07  -2.03
199511   5.32   5.16   0.54   4.98   6.16
199512   0.84   3.06  -1.15   5.98   1.11
199601   1.62   2.23   2.02   5.96   3.51
199602   3.44   0.26   3.00  -1.05   2.22
199603   2.69   3.00  -2.91   0.30   1.75
199604   2.37   1.31   7.43  -0.60   0.19
199605   4.93   1.71   2.55   3.93   1.57
199606  -0.17   0.84  -3.04  -0.22  -0.21
199607  -5.47  -4.47  -7.91  -6.27  -4.29
199608   2.50   3.11   2.48   4.30   3.91
199609   3.48   4.69   7.74   7.39   5.15
199610  -0.19   2.91  -1.00  -0.85   3.95
199611   4.53   5.39  10.03   6.59   7.49
199612  -1.70  -0.04  -0.98  -2.58  -1.87
199701   3.16   3.71   7.31   9.57   6.05
199702   3.07  -1.03  -4.66   0.88   2.59
199703  -3.57  -1.49  -6.26  -7.54  -5.83
199704   3.65   3.01   6.52   6.08   5.09
199705   6.06   7.10   9.15   7.04   6.18
199706   4.19   3.97   1.90   8.88   5.25
199707   5.69   6.65  12.10   2.11   9.21
199708  -3.78  -3.55  -1.68  -6.11  -4.83
199709   5.38   4.26   5.03   6.64   8.03
199710  -2.75  -3.98  -5.28   0.20  -2.71
199711   4.91   2.62   4.02   2.83   2.96
199712   2.11   0.73  -1.66   3.55   5.22
199801  -0.80  -1.62   5.24   5.68  -1.96
199802   8.21   6.38   7.79   5.49   8.31
199803   6.21   5.11   3.99   3.58   5.95
199804  -1.50   1.25   2.49   1.92   1.97
199805   2.43  -2.64  -5.48  -2.52  -2.99
199806   4.13  -0.30   7.02   6.18   3.28
199807  -3.19  -5.96   1.54  -0.25  -1.81
199808 -14.37 -10.87 -15.80 -12.36 -21.32
199809   1.32   4.77  13.57  12.03   2.76
199810  10.86   6.39   6.42   3.88   9.07
199811   7.74   2.45   9.19   6.20   6.11
199812   4.90   1.60  14.97   5.00   3.60
199901   0.26  -1.88  13.29   0.25   0.96
199902  -2.76  -2.51  -9.05   0.16  -0.01
199903   0.57   5.75   5.63   2.51   2.35
199904   2.68  10.45   3.77  -5.53   6.78
199905  -1.56  -1.72  -0.22  -2.03  -3.68
199906   4.24   1.76   9.99   4.51   3.08
199907  -4.18  -0.32  -1.71  -4.40  -5.96
199908  -4.74   0.29   1.73   3.72  -5.00
199909  -2.91  -3.33   0.87  -7.09  -4.49
199910   4.62   2.72   4.44  10.76  11.62
199911   1.52  -0.87  10.60   1.55  -2.41
199912   2.96   6.38  16.20  -5.58   1.39
200001  -7.87  -4.57  -4.80   7.64  -4.71
200002  -5.29  -4.76  13.24  -2.42  -7.23
200003  11.02   8.72   4.86  -0.12  14.41
200004  -2.25   1.22  -9.91   5.15  -3.12
200005  -0.56   1.28 -10.76   3.98   3.35
200006  -1.29  -2.42  11.07  11.58  -2.92
200007   0.03  -0.42  -5.60  -6.22   5.33
200008  -1.52   8.44  10.14   3.77   9.26
200009   2.29  -0.76 -13.03   3.72   0.30
200010   1.90   0.95  -6.18   2.47  -1.33
200011  -0.73  -2.21 -21.73   0.49  -6.03
200012   5.09   7.00  -7.31   3.53   7.13
200101   3.83  -2.78  15.76  -8.88   0.03
200102  -3.05  -1.58 -22.79  -0.58  -4.32
200103  -3.56  -3.89 -11.91  -8.61  -4.48
200104   4.25   8.52  14.08   4.18   6.06
200105   1.89   1.45  -2.83   3.06   3.63
200106  -1.61  -5.76   0.37  -2.72  -0.04
200107   2.80  -1.20  -5.81   2.27  -2.25
200108  -4.14  -2.05 -11.78  -3.10  -5.29
200109  -7.74  -9.58 -14.33  -0.63  -8.08
200110   1.42   3.74   7.76   1.26  -0.73
200111   7.47   2.80  13.30   5.06   7.68
200112   3.16   3.73   0.14  -2.78   3.54
200201   2.26  -0.80  -2.16  -2.46  -3.00
200202   1.64   3.74 -10.61  -0.48  -0.61
200203   3.11   6.71   4.83   0.56   5.29
200204   0.26  -2.16 -12.12  -7.63  -3.54
200205  -0.26  -1.68  -2.04  -2.31  -0.34
200206  -5.63  -2.85 -12.67  -9.68  -5.61
200207  -9.61 -10.23 -10.29  -2.67  -6.34
200208   1.91   0.03  -0.66   0.68   1.36
200209  -8.85  -8.72 -14.80  -5.89 -10.54
200210   4.82   2.92  20.25   5.75   6.35
200211   1.42   4.66  15.04   3.78   4.32
200212  -4.35  -1.33 -12.03  -4.15  -4.78
200301  -4.34  -3.48  -2.18  -0.57  -2.44
200302  -2.16  -1.27  -0.98  -1.85  -2.76
200303   1.22   1.72  -0.89   3.81   0.90
200304   7.61   4.47   9.81   4.34  11.76
200305   5.67   6.79   8.93   4.08   5.30
200306   2.69   0.09   0.75   4.11   0.95
200307   1.64   0.92   3.54   0.41   3.52
200308   4.47   4.38   4.80  -2.77   0.73
200309  -2.51  -2.13  -2.08   0.24   0.25
200310   7.77   5.54   7.92   0.73   6.31
200311   1.83   1.48   1.25   1.76   1.26
200312   0.95   8.45   3.40   5.66   4.38
200401   0.21   0.05   3.78   3.10   2.88
200402   4.91   2.74  -2.35   0.89   2.17
200403   0.03   0.02  -2.44  -3.95  -0.63
200404  -0.78   0.03  -3.84   3.54  -3.75
200405  -0.68   1.21   2.89  -0.43   1.86
200406   1.06   4.86   2.20  -0.50   1.40
200407  -4.81  -1.10  -6.75  -5.97  -2.32
200408  -0.58   0.89  -3.03   1.63   1.89
200409   0.89   3.93   2.83  -1.36   1.12
200410   2.47   0.14   4.64  -2.41   1.12
200411   4.30   6.65   5.30   0.65   4.73
200412   4.08   1.07   3.43   5.67   4.44
200501  -1.08   0.27  -5.69  -4.09  -2.19
200502   0.70   8.55  -0.21   2.43   0.14
200503  -0.90  -1.75  -1.88  -0.49  -2.38
200504  -4.11  -3.95  -3.95   3.93  -1.61
200505   5.03   2.45   6.20   1.50   3.28
200506   0.86   2.29  -1.17  -0.58   1.40
200507   4.63   5.45   5.38   3.74   2.39
200508  -3.37   1.53  -0.71  -0.26  -1.65
200509  -1.23   3.66   0.18  -1.87   1.20
200510  -0.01  -6.08  -2.10  -3.27   1.27
200511   2.74   2.91   5.69   1.60   4.90
200512  -0.41   1.16  -1.82   2.39   0.18
200601   1.58   7.44   3.76   2.18   1.58
200602   1.19  -2.53  -0.15   1.09   0.99
200603   2.04   2.29   2.68  -0.98   1.86
200604  -0.50   3.92  -0.58  -1.94   2.16
200605  -0.63  -2.61  -5.41  -2.20  -3.07
200606   0.40   1.02  -0.44  -0.13  -0.35
200607  -1.40   0.67  -2.38   4.10  -0.89
200608   2.45   0.03   6.09   2.25   1.71
200609   3.21  -0.77   3.66   1.51   3.22
200610   3.58   4.75   4.36   1.71   3.01
200611  -0.08   5.22   2.45   0.08   1.67
200612   1.47  -0.34   0.34   0.17   3.16
200701   2.72   1.12   2.34   3.50   1.06
200702  -0.94   0.37  -2.43  -2.83  -2.34
200703   1.29   3.56   1.26  -0.25  -0.18
200704   3.08   4.65   4.16   6.81   3.31
200705   2.70   5.07   4.62   1.14   3.22
200706  -1.30  -0.73  -0.02  -3.39  -2.70
200707  -4.96  -1.02  -1.78  -4.05  -5.27
200708   1.37   0.73   1.72   2.27   1.14
200709   1.29   6.00   3.57   3.53   2.68
200710   1.55   2.49   4.28   1.54   0.26
200711  -2.33  -2.78  -7.24  -0.02  -6.00
200712  -1.94   3.38   1.02  -3.99  -3.40
200801  -2.81  -8.11 -11.07  -4.60  -2.17
200802  -2.91   2.64  -3.58  -0.93  -7.82
200803   1.14  -1.00   0.63  -1.80  -1.96
200804   2.61   7.46   6.05   0.45   3.53
200805   2.07   3.78   5.32   1.63  -2.31
200806  -8.57  -2.96  -9.40  -3.03 -14.60
200807   1.54  -8.09  -1.15   6.75   4.12
200808   3.62   0.48   2.75   1.78   0.25
200809  -4.83 -12.94 -12.50  -5.95  -6.06
200810 -15.32 -17.90 -17.75 -11.03 -19.61
200811  -6.95  -3.39  -8.65  -7.35 -12.38
200812   3.10  -1.09   2.51   6.77   0.87
200901  -6.89  -5.26  -5.11  -2.18 -17.76
200902  -5.39 -12.71  -5.50  -9.95 -14.39
200903   8.67   5.12  10.46   7.08  12.88
200904   9.12   9.69  11.71  -0.95  16.05
200905   1.99   7.46   2.66   6.21   7.27
200906   0.30  -2.00   3.82   3.61  -1.93
200907   7.66   7.80   7.65   5.45   9.08
200908   2.44   1.67   1.99   2.17   7.69
200909   3.14   5.31   5.46   2.41   3.17
200910  -0.27  -0.90  -1.96  -3.74  -5.37
200911   4.90   5.35   5.20   8.21   5.65
200912   2.45   2.06   6.05   2.46   0.72
201001  -1.94  -4.04  -7.56   0.00  -0.59
201002   3.91   3.24   4.35   0.38   3.63
201003   6.34   4.73   6.89   3.64   8.08
201004   1.51   3.29   2.48  -2.17   1.82
201005  -5.75  -8.91  -7.36  -8.07  -8.72
201006  -6.58  -5.23  -5.63  -1.58  -6.46
201007   6.38   8.53   8.49   2.11   6.79
201008  -3.27  -3.83  -5.46  -1.62  -7.06
201009   9.79   8.85  11.37   9.04   8.49
201010   3.58   4.39   5.98   1.93   2.03
201011   2.79   2.50  -0.99  -3.33   0.53
201012   4.10   7.29   6.18   5.43   9.18
201101  -1.33   4.36   3.15  -0.59   2.09
201102   2.86   4.86   3.42   3.37   2.95
201103   1.81   1.74  -0.74   2.40  -1.06
201104   4.36   2.44   3.14   6.32   1.08
201105   0.91  -2.60  -1.18   2.00  -2.64
201106  -0.94  -1.32  -2.17  -1.86  -2.13
201107  -1.32  -2.08  -1.59  -3.57  -3.70

